web-scraper-order;web-scraper-start-url;link;link-href;brand;product_name;category;price;rating;number_of_reviews;number_of_recommendations;repurchase_yes;repurchase_no;repurchase_maybe
1639392353-814;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/11000-facial-essence-soap;KOSE;Sekkisei Facial Essence Soap;Sekkisei Facial Essence Soap;Rp309.000;05.00;-3;3;Yes (3);No (0);Maybe (0)
1639392964-913;https://www.sociolla.com/177-cleanser?page=21;;https://www.sociolla.com/face-wash/12691-supercleanse-clearing-cream-to-foam-cleanser;Glamglow;Supercleanse Clearing Cream To Foam Cleanser;Supercleanse Clearing Cream To Foam Cleanser;Rp655.000;03.05;-1;1;Yes (0);No (0);Maybe (1)
1639393269-962;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/cleansing-gel/8950-pure-active-sensitive-gel;Garnier;Pure Active Sensitive Gel;Pure Active Sensitive Gel;Rp 33.300Rp 29.970;04.03;-274;228;Yes (157);No (55);Maybe (62)
1639392824-889;https://www.sociolla.com/177-cleanser?page=22;;https://www.sociolla.com/face-wash/16278-phyto-foam-cleanser;Sarange;Phyto Foam Cleanser;Phyto Foam Cleanser;Rp 120.000Rp 72.000;04.07;-14;12;Yes (8);No (3);Maybe (3)
1639392371-817;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/58170-petal-fresh-pure-watermelon-facial-cleanser;Petal Fresh;Petal Fresh Pure Watermelon Facial Cleanser;Petal Fresh Pure Watermelon Facial Cleanser;Rp 141.900Rp 113.520;null;null;null;null;null;null
1639393564-1011;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/makeup-remover/45594-clear-solution-shake-and-clean;Pond's;Clear Solution Shake & Clean;Clear Solution Shake & Clean;Rp 22.950Rp 17.901;04.01;-604;462;Yes (219);No (195);Maybe (190)
1639392108-772;https://www.sociolla.com/177-cleanser?page=30;;https://www.sociolla.com/face-wash/55036-lng-homme-active-water-foam-cleanser-ol21;Laneige;LNG Homme Active Water Foam Cleanser(OL21);LNG Homme Active Water Foam Cleanser(OL21);Rp 336.000Rp 200.000;null;null;null;null;null;null
1639393351-976;https://www.sociolla.com/177-cleanser?page=17;;https://www.sociolla.com/face-wash/59849-gentle-low-ph-facial-cleanser;Trueve;Gentle Low pH Facial Cleanser;Gentle Low pH Facial Cleanser;Rp 111.000Rp 99.900;05.00;-3;2;Yes (3);No (0);Maybe (0)
1639392406-821;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/53075-sekkisei-clear-wellness-facial-soap;KOSE;Sekkisei Clear Wellness Facial Soap;Sekkisei Clear Wellness Facial Soap;Rp329.000;null;null;null;null;null;null
1639393213-953;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/face-wash/10035-perfect-bright-creamy-foam-brightening-smoothing;Wardah;Perfect Bright Creamy Foam Brightening + Smoothing;Perfect Bright Creamy Foam Brightening + Smoothing;Rp 17.000 - Rp 27.000;04.05;-683;606;Yes (444);No (91);Maybe (148)
1639394144-1104;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/face-wash/53079-sekkisei-clear-wellness-gentle-wash;KOSE;Sekkisei Clear Wellness Gentle Wash;Sekkisei Clear Wellness Gentle Wash;Rp299.000;04.07;-7;7;Yes (5);No (0);Maybe (2)
1639394646-1184;https://www.sociolla.com/177-cleanser?page=4;;https://www.sociolla.com/micellar-water/9587-makeup-remover-perfect-cleansing-water-oil-clear;Biore;Makeup Remover Perfect Cleansing Water Oil Clear;Makeup Remover Perfect Cleansing Water Oil Clear;Rp 27.800 - Rp 68.000Rp 22.240 - Rp 54.400;04.05;-665;609;Yes (448);No (61);Maybe (156)
1639393038-925;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/27433-peptide-mild-gel-cleanser;d'Alba;Peptide Mild Gel Cleanser;Peptide Mild Gel Cleanser;Rp 290.000 - Rp 390.000Rp 203.000 - Rp 390.000;04.08;-45;41;Yes (42);No (1);Maybe (2)
1639394690-1190;https://www.sociolla.com/177-cleanser?page=3;;https://www.sociolla.com/skincare/7914-gentle-skin-cleanser;Cetaphil;Gentle Skin Cleanser;Gentle Skin Cleanser;Rp 59.000 - Rp 429.000Rp 47.200 - Rp 313.170;04.03;(14,4k);13106;Yes (9,5k);No (1,9k);Maybe (3k)
1639393952-1074;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/face-wash/25326-liquid-neutrogena-pure-mild-facial-cleanser-2-pcs;Neutrogena;Liquid Neutrogena Pure Mild Facial Cleanser - 2 Pcs;Liquid Neutrogena Pure Mild Facial Cleanser - 2 Pcs;Rp 238.000Rp 202.300;null;null;null;null;null;null
1639393459-994;https://www.sociolla.com/177-cleanser?page=16;;https://www.sociolla.com/micellar-water/16129-crystallure-superme-double-action-micellar-gel;Wardah;Crystallure Superme Double Action Micellar Gel;Crystallure Superme Double Action Micellar Gel;Rp120.000;04.06;-66;61;Yes (41);No (5);Maybe (20)
1639393633-1022;https://www.sociolla.com/177-cleanser?page=14;;https://www.sociolla.com/face-wash/12723-white-expert-purifying-cleanser;Safi;White Expert Purifying Cleanser;White Expert Purifying Cleanser;Rp 28.000 - Rp 39.000Rp 22.680 - Rp 31.590;04.04;-762;662;Yes (449);No (141);Maybe (172)
1639394567-1171;https://www.sociolla.com/177-cleanser?page=5;;https://www.sociolla.com/makeup-remover/8076-eyexpert-eye-and-lip-makeup-remover;Wardah;Eyexpert Eye & Lip Makeup Remover;Eyexpert Eye & Lip Makeup Remover;Rp 27.500 - Rp 41.000;04.05;-631;584;Yes (434);No (49);Maybe (148)
1639394634-1182;https://www.sociolla.com/177-cleanser?page=4;;https://www.sociolla.com/cleansing-balm/11831-all-clean-balm;HEIMISH;All Clean Balm;All Clean Balm;Rp 330.000Rp 198.000;04.06;(1,2k);1100;Yes (843);No (80);Maybe (260)
1639392624-857;https://www.sociolla.com/177-cleanser?page=24;;https://www.sociolla.com/face-wash/61105-acneplus-low-ph-calming-cleanser;YOU Makeups;AcnePlus Low pH Calming Cleanser;AcnePlus Low pH Calming Cleanser;Rp 52.000Rp 44.200;05.00;-1;0;Yes (1);No (0);Maybe (0)
1639391987-751;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/face-wash/8036-white-secret-pure-brightening-cleanser;Wardah;Crystal Secret Melting Milk Cleanser;Crystal Secret Melting Milk Cleanser;Rp31.500;04.03;-293;244;Yes (167);No (60);Maybe (66)
1639394255-1123;https://www.sociolla.com/177-cleanser?page=8;;https://www.sociolla.com/face-wash/15870-bubble-free-ph-balancing-cleanser;Acwell;Bubble Free pH Balancing Cleanser;Bubble Free pH Balancing Cleanser;Rp 209.000Rp 135.850;04.06;-68;66;Yes (52);No (5);Maybe (11)
1639393396-984;https://www.sociolla.com/177-cleanser?page=17;;https://www.sociolla.com/face-wash/15288-hyaluronic-cleansing-foam;AHC;Hyaluronic Cleansing Foam;Hyaluronic Cleansing Foam;Rp 259.000Rp 168.350;04.03;-16;14;Yes (11);No (1);Maybe (4)
1639392569-848;https://www.sociolla.com/177-cleanser?page=25;;https://www.sociolla.com/face-wash/60791-cica-bha-amino-acid-foaming-wash;Omniskin;Cica BHA Amino Acid Foaming Wash;Cica BHA Amino Acid Foaming Wash;Rp89.000;null;null;null;null;null;null
1639394067-1093;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/cleansing-cream/3378-lightening-milk-cleanser-150-ml;Wardah;Lightening Cleansing Milk;Lightening Cleansing Milk;Rp20.000;04.02;-520;436;Yes (254);No (98);Maybe (168)
1639393323-971;https://www.sociolla.com/177-cleanser?page=17;;https://www.sociolla.com/face-wash/27896-brightening-facial-cleanser-c-white;Azarine;Brightening Facial Cleanser C White;Brightening Facial Cleanser C White;Rp35.000;04.06;-72;54;Yes (53);No (7);Maybe (12)
1639392705-870;https://www.sociolla.com/177-cleanser?page=24;;https://www.sociolla.com/face-wash/26948-nivea-men-acne-oil-clear-acne-defense-foam-100ml-twinpack;Nivea;Nivea Men Acne Oil Clear Acne Defense Foam 100ml Twinpack;Nivea Men Acne Oil Clear Acne Defense Foam 100ml Twinpack;Rp 62.000Rp 52.700;null;null;null;null;null;null
1639392778-882;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/cleansing-bar/59783-aha-bha-pha-30-days-miracle-cleansing-bar;Some By Mi;AHA-BHA-PHA 30 Days Miracle Cleansing Bar;AHA-BHA-PHA 30 Days Miracle Cleansing Bar;Rp250.000;04.06;-9;5;Yes (6);No (1);Maybe (2)
1639392941-909;https://www.sociolla.com/177-cleanser?page=21;;https://www.sociolla.com/toner/25139-aqua-peel-toner;Mamonde;Aqua Peel Toner;Aqua Peel Toner;Rp 230.000Rp 161.000;04.05;-10;6;Yes (6);No (3);Maybe (1)
1639393285-965;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/cleansing-oil/23738-pure-perfect-cleansing-oil;Huangjisoo;Pure perfect cleansing oil;Pure perfect cleansing oil;Rp 299.000Rp 194.350;04.06;-13;13;Yes (11);No (0);Maybe (2)
1639393232-956;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/skincare/11705-essenherb-bulgarian-rosefoam-cleanser;essenHerb;EssenHerb Bulgarian RoseFoam Cleanser;EssenHerb Bulgarian RoseFoam Cleanser;Rp 169.000Rp 118.300;04.05;-84;77;Yes (52);No (5);Maybe (27)
1639392935-908;https://www.sociolla.com/177-cleanser?page=21;;https://www.sociolla.com/face-wash/57817-naturals-clarifying-cleanser;Safi;Naturals Clarifying Cleanser;Naturals Clarifying Cleanser;Rp 22.000 - Rp 37.500Rp 18.040 - Rp 29.625;04.07;-12;6;Yes (9);No (0);Maybe (3)
1639393055-928;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/56715-brightening-micellar-foaming-cleanser-with-yuzu;Rayou;Brightening Micellar Foaming Cleanser with Yuzu;Brightening Micellar Foaming Cleanser with Yuzu;Rp98.000;04.08;-4;2;Yes (4);No (0);Maybe (0)
1639392641-860;https://www.sociolla.com/177-cleanser?page=24;;https://www.sociolla.com/face-wash/17092-control-t-cleansing-foam;Real Barrier;Control-T Cleansing Foam;Control-T Cleansing Foam;Rp 310.000Rp 201.500;04.03;-3;3;Yes (2);No (0);Maybe (1)
1639392233-795;https://www.sociolla.com/177-cleanser?page=28;;https://www.sociolla.com/makeup-remover/14853-senstive-vegetal-soothing-cleansing-milk;Yves Rocher;Senstive Vegetal Soothing Cleansing Milk;Senstive Vegetal Soothing Cleansing Milk;Rp269.000;04.06;-2;2;Yes (1);No (0);Maybe (1)
1639394736-1196;https://www.sociolla.com/177-cleanser?page=2;;https://www.sociolla.com/cleansing-balm/24118-30-seconds-meltaway-balm;Dear Me Beauty;30 Seconds Meltaway Balm;30 Seconds Meltaway Balm;Rp149.000;04.07;(1,1k);998;Yes (893);No (43);Maybe (169)
1639393827-1054;https://www.sociolla.com/177-cleanser?page=12;;https://www.sociolla.com/skincare/51160-antibacterial-face-wipes-with-refreshing-aloe-vera-alcohol-free;Pond's;Antibacterial Face Wipes with Refreshing Aloe Vera - Alcohol Free;Antibacterial Face Wipes with Refreshing Aloe Vera - Alcohol Free;Rp 15.000Rp 11.250;04.06;-58;45;Yes (38);No (1);Maybe (19)
1639393279-964;https://www.sociolla.com/177-cleanser?page=18;;https://www.sociolla.com/face-wash/16172-ultimate-golden-swallow-facial-foam;Lacoco;Ultimate Golden Swallow Facial Foam;Ultimate Golden Swallow Facial Foam;Rp165.000;04.06;-235;223;Yes (159);No (15);Maybe (61)
1639394267-1125;https://www.sociolla.com/177-cleanser?page=8;;https://www.sociolla.com/face-wash/13683-all-clean-green-foam;HEIMISH;All Clean Green Foam;All Clean Green Foam;Rp 180.000Rp 108.000;04.06;-105;91;Yes (69);No (9);Maybe (27)
1639394812-1207;https://www.sociolla.com/177-cleanser?page=1;;https://www.sociolla.com/cleansing-gel/9205-low-ph-good-morning-cleanser;COSRX;Low pH Good Morning Cleanser;Low pH Good Morning Cleanser;Rp 59.000 - Rp 149.000Rp 53.100 - Rp 104.300;04.06;(11,6k);10368;Yes (8,9k);No (799);Maybe (1,9k)
1639392784-883;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/27366-white-beauty-instabright-tone-up-facial-foam;Pond's;Instabright Tone Up Facial Foam;Instabright Tone Up Facial Foam;Rp 31.900Rp 24.882;04.06;-565;545;Yes (328);No (42);Maybe (195)
1639394742-1197;https://www.sociolla.com/177-cleanser?page=2;;https://www.sociolla.com/cleansing-bar/12050-naufa-pure-olive-oil-bar-soap;Avoskin;Naufa Pure Olive Oil Bar Soap;Naufa Pure Olive Oil Bar Soap;Rp 22.990Rp 20.691;04.05;-186;158;Yes (117);No (13);Maybe (56)
1639394013-1084;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/16415-face-foam-wash-marigold-series-anti-aging-facial-wash;NPure;Face Foam/Wash Marigold Series (Anti Aging Facial Wash);Face Foam/Wash Marigold Series (Anti Aging Facial Wash);Rp 129.000Rp 109.650;04.08;(1k);856;Yes (866);No (17);Maybe (133)
1639392471-832;https://www.sociolla.com/177-cleanser?page=26;;https://www.sociolla.com/cleansing-balm/32837-back-to-days-clean-balm;d'Alba;Back To Days Clean Balm;Back To Days Clean Balm;Rp 330.000Rp 231.000;04.03;-2;2;Yes (0);No (0);Maybe (2)
1639394020-1085;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/13188-nivea-sparkling-white-whitening-facial-foam-100-ml;Nivea;NIVEA Sparkling Bright Facial Foam;NIVEA Sparkling Bright Facial Foam;Rp 15.000 - Rp 25.400Rp 11.250 - Rp 19.050;04.04;(2,8k);2314;Yes (1,4k);No (592);Maybe (732)
1639392199-789;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/face-wash/12653-acne-facial-cleanser;Zoya Cosmetics;Acne Facial Cleanser;Acne Facial Cleanser;Rp24.000;04.06;-2;2;Yes (0);No (0);Maybe (2)
1639392097-770;https://www.sociolla.com/177-cleanser?page=30;;https://www.sociolla.com/cleansing-wipes/27338-wipe-off-bundle;Rayou;Wipe Off Bundle;Wipe Off Bundle;Rp128.000;null;null;null;null;null;null
1639392075-766;https://www.sociolla.com/177-cleanser?page=30;;https://www.sociolla.com/micellar-water/49514-nivea-hokkaido-rose-oil-infused-micellar-water-triplepack;Nivea;NIVEA Hokkaido Rose Oil-Infused Micellar Water Triplepack;NIVEA Hokkaido Rose Oil-Infused Micellar Water Triplepack;Rp 141.000Rp 119.850;null;null;null;null;null;null
1639393532-1006;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/face-wash/27319-age-miracle-youthful-glow-facial-foam;Pond's;Age Miracle Youthful Glow Facial Foam;Age Miracle Youthful Glow Facial Foam;Rp 51.500Rp 38.625;04.06;-47;42;Yes (35);No (4);Maybe (8)
1639394677-1188;https://www.sociolla.com/177-cleanser?page=3;;https://www.sociolla.com/micellar-water/13631-new-bio-water-bio-essence-water-micellar-water;Bio-essence;New Bio Water Bio Essence Water Micellar Water;New Bio Water Bio Essence Water Micellar Water;Rp 250.000Rp 205.000;04.08;-33;31;Yes (28);No (1);Maybe (4)
1639392863-896;https://www.sociolla.com/177-cleanser?page=22;;https://www.sociolla.com/micellar-water/27593-safe-me-relief-green-cleansing-water;Make P:rem;Safe me. Relief green cleansing water;Safe me. Relief green cleansing water;Rp 249.000Rp 211.650;04.01;-6;5;Yes (3);No (2);Maybe (1)
1639392179-785;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/face-wash/9417-real-fresh-foam;Neogen Dermalogy;Real Fresh Foam;Real Fresh Foam;Rp 269.000Rp 228.650;04.04;-211;191;Yes (120);No (27);Maybe (64)
1639393934-1071;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/face-wash/16542-lacroix-face-wash;Haple;Laroix Gentle Scrub Face Wash;Laroix Gentle Scrub Face Wash;Rp 69.000Rp 55.200;04.04;-31;28;Yes (21);No (1);Maybe (9)
1639392036-760;https://www.sociolla.com/177-cleanser?page=31;;https://www.sociolla.com/skincare/53894-micellar-cleansing-water;YOU Makeups;Micellar Cleansing Water;Micellar Cleansing Water;Rp 35.000Rp 29.750;04.01;-4;4;Yes (3);No (0);Maybe (1)
1639392975-915;https://www.sociolla.com/177-cleanser?page=21;;https://www.sociolla.com/face-wash/14707-healing-tea-garden-green-tea-cleansing-foam;the saem;Healing Tea Garden Green Tea Cleansing Foam;Healing Tea Garden Green Tea Cleansing Foam;Rp119.000;04.02;-5;4;Yes (2);No (1);Maybe (2)
1639392759-878;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/cleansing-gel/10727-seaweed-balancing-cleanser;Wardah;Seaweed Balancing Cleanser;Seaweed Balancing Cleanser;Rp24.000;04.04;-80;67;Yes (43);No (16);Maybe (21)
1639393804-1050;https://www.sociolla.com/177-cleanser?page=12;;https://www.sociolla.com/makeup-remover/47678-hydrating-cleanser-remover;WESTCARE;Hydrating Cleanser Remover;Hydrating Cleanser Remover;Rp 120.000Rp 60.000;04.09;-58;56;Yes (53);No (0);Maybe (5)
1639392773-881;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/59006-cereal-pore-foamcrub;Some By Mi;Cereal Pore Foamcrub;Cereal Pore Foamcrub;Rp330.000;04.03;-1;1;Yes (0);No (0);Maybe (1)
1639394798-1205;https://www.sociolla.com/177-cleanser?page=1;;https://www.sociolla.com/micellar-water/16588-smooth-and-pure-micellar-water;Ariul;Smooth & Pure Micellar Water;Smooth & Pure Micellar Water;Rp 45.000 - Rp 135.000Rp 31.500 - Rp 87.750;04.06;(1k);927;Yes (682);No (38);Maybe (297)
1639392143-778;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/cleansing-cream/10070-cleansing-cream;Raiku;Cleansing Cream;Cleansing Cream;Rp 68.000Rp 54.400;04.04;-97;88;Yes (57);No (11);Maybe (29)
1639392511-839;https://www.sociolla.com/177-cleanser?page=26;;https://www.sociolla.com/cleansing-oil/11004-treatment-cleansing-oil-;KOSE;Sekkisei Treatment Cleansing Oil;Sekkisei Treatment Cleansing Oil;Rp479.000;04.06;-10;10;Yes (8);No (0);Maybe (2)
1639393170-947;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/face-wash/11107-cleopatras-rose-facial-cleanser;Sensatia Botanicals;Cleopatras Rose Facial Cleanser;Cleopatras Rose Facial Cleanser;Rp 130.000Rp 104.000;04.06;-79;75;Yes (62);No (3);Maybe (14)
1639393776-1046;https://www.sociolla.com/177-cleanser?page=13;;https://www.sociolla.com/micellar-water/56621-duo-pack-micellar-vitamin-c;Garnier;Duo Pack Micellar Vitamin C;Duo Pack Micellar Vitamin C;Rp 190.000Rp 117.800;null;null;null;null;null;null
1639393346-975;https://www.sociolla.com/177-cleanser?page=17;;https://www.sociolla.com/face-wash/15841-dermaclear-micro-ph-foam;Dr Jart;Dermaclear Micro Ph Foam;Dermaclear Micro Ph Foam;Rp 265.000Rp 238.500;04.08;-1;1;Yes (1);No (0);Maybe (0)
1639393821-1053;https://www.sociolla.com/177-cleanser?page=12;;https://www.sociolla.com/face-wash/59997-gentle-cleansing-foam-refill;For Skins Sake;Gentle Cleansing Foam Refill;Gentle Cleansing Foam Refill;Rp 100.000Rp 70.000;null;null;null;null;null;null
1639392383-818;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/12829-gentlebubble-daily-conditioning-cleanser;Glamglow;GENTLEBUBBLE  Daily Conditioning Cleanser;GENTLEBUBBLE  Daily Conditioning Cleanser;Rp575.000;null;null;null;null;null;null
1639393142-942;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/face-wash/11115-unscented-soapless-facial-cleanser;Sensatia Botanicals;Unscented Soapless Facial Cleanser;Unscented Soapless Facial Cleanser;Rp 130.000Rp 104.000;04.05;-187;173;Yes (138);No (14);Maybe (35)
1639392754-877;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/27578-men-turbolight-oil-control-brightening-icy-scrub-skin-care;Garnier;Men Turbolight Oil Control Brightening Icy Scrub Skin Care;Men Turbolight Oil Control Brightening Icy Scrub Skin Care;Rp 31.000Rp 27.900;04.05;-29;24;Yes (20);No (5);Maybe (4)
1639393486-999;https://www.sociolla.com/177-cleanser?page=16;;https://www.sociolla.com/face-wash/55537-jeju-volcanic-pore-cleansing-foam;Innisfree;Jeju Volcanic Pore Cleansing Foam;Jeju Volcanic Pore Cleansing Foam;Rp 120.000 - Rp 180.000;04.06;-36;30;Yes (30);No (3);Maybe (3)
1639393072-931;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/12824-skin-barrier-facial-wash;Erha;Skin Barrier Facial Wash;Skin Barrier Facial Wash;Rp 95.700Rp 84.216;04.05;-61;56;Yes (38);No (4);Maybe (19)
1639392730-873;https://www.sociolla.com/177-cleanser?page=23;;https://www.sociolla.com/face-wash/52391-herbal-lavender-facial-cleanser;Votre Peau;Herbal Lavender Facial Cleanser;Herbal Lavender Facial Cleanser;Rp 165.000Rp 140.250;04.05;-19;18;Yes (12);No (2);Maybe (5)
1639393066-930;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/face-wash/51699-snp-prep-cicaronic-mild-cleansing-foam;SNP;PREP Cicaronic Mild Cleansing Foam;PREP Cicaronic Mild Cleansing Foam;Rp 180.000Rp 162.000;04.08;-32;28;Yes (29);No (0);Maybe (3)
1639394055-1091;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/10481-soothing-cleanser-wash;Elsheskin;Soothing Cleanser Wash;Soothing Cleanser Wash;Rp 65.000Rp 63.700;04.05;-45;41;Yes (29);No (8);Maybe (8)
1639392908-904;https://www.sociolla.com/177-cleanser?page=22;;https://www.sociolla.com/face-wash/11071-milky-white-facial-foam;Moko Moko;Milky White Facial Foam;Milky White Facial Foam;Rp39.000;04.04;-26;22;Yes (13);No (7);Maybe (6)
1639394339-1136;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/face-wash/11821-honest-cleansing-foam;Benton;Honest Cleansing Foam;Honest Cleansing Foam;Rp 150.000Rp 90.000;04.04;-206;166;Yes (111);No (32);Maybe (63)
1639392174-784;https://www.sociolla.com/177-cleanser?page=29;;https://www.sociolla.com/face-wash/27594-safe-me-relief-moisture-cleansing-foam;Make P:rem;Safe me. Relief moisture cleansing foam;Safe me. Relief moisture cleansing foam;Rp 249.000Rp 211.650;04.06;-10;7;Yes (6);No (2);Maybe (2)
1639394297-1129;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/cleansing-gel/47995-perfect-gel-gentle-wash;Senka;Perfect Gel Gentle Wash;Perfect Gel Gentle Wash;Rp 79.000Rp 62.410;04.03;-37;17;Yes (20);No (5);Maybe (12)
1639394026-1086;https://www.sociolla.com/177-cleanser?page=10;;https://www.sociolla.com/face-wash/10989-cleansing-cream;KOSE;Sekkisei Cleansing Cream;Sekkisei Cleansing Cream;Rp449.000;04.09;-6;6;Yes (5);No (0);Maybe (1)
1639393020-922;https://www.sociolla.com/177-cleanser?page=20;;https://www.sociolla.com/makeup-remover/60082-deep-clean-micellar-gel-pembersih-make-up-wajah-100g;Neutrogena;Deep Clean Micellar Gel - Pembersih Make-up Wajah 100g;Deep Clean Micellar Gel - Pembersih Make-up Wajah 100g;Rp99.000;04.07;-7;6;Yes (5);No (0);Maybe (2)
1639394748-1198;https://www.sociolla.com/177-cleanser?page=2;;https://www.sociolla.com/face-wash/24997-perfect-whip-acne-care;Senka;Perfect Whip Acne Care;Perfect Whip Acne Care;Rp 49.000 - Rp 79.000Rp 49.000 - Rp 62.410;04.05;-820;705;Yes (563);No (94);Maybe (163)
1639393590-1016;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/face-wash/57890-pixy-glowssentials-deep-cleansing-face-wash;Pixy;PIXY Glowssentials Deep Cleansing Face Wash;PIXY Glowssentials Deep Cleansing Face Wash;Rp20.000;04.05;-10;8;Yes (6);No (0);Maybe (4)
1639394391-1144;https://www.sociolla.com/177-cleanser?page=7;;https://www.sociolla.com/baby-wipes/25749-pure-bebe-wet-wipes-20-sheets;Like Im Five;Pure Bebe Wet Wipes (20 sheets);Pure Bebe Wet Wipes (20 sheets);Rp 19.000Rp 13.300;04.07;-157;146;Yes (119);No (6);Maybe (32)
1639393538-1007;https://www.sociolla.com/177-cleanser?page=15;;https://www.sociolla.com/cleansing-oil/59302-gentle-black-fresh-cleansing-oil;Dear Klairs;Gentle Black Fresh Cleansing Oil;Gentle Black Fresh Cleansing Oil;Rp345.000;04.08;-131;97;Yes (97);No (3);Maybe (31)
1639394556-1170;https://www.sociolla.com/177-cleanser?page=5;;https://www.sociolla.com/cleansing-balm/58347-cleansing-butter;Runa Beauty;Antioxidant Cleansing Butter;Antioxidant Cleansing Butter;Rp 189.000Rp 141.750;04.06;-60;39;Yes (46);No (5);Maybe (9)
1639393946-1073;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/face-wash/58571-blessing-of-sprout-calming-cleanser;Hayejin;Blessing Of Sprout Calming Cleanser;Blessing Of Sprout Calming Cleanser;Rp 200.000Rp 199.000;04.08;-3;3;Yes (3);No (0);Maybe (0)
1639394186-1111;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/micellar-water/43170-cleansing-moist-micellar-water-complete-solutions;Azarine;Cleansing Moist Micellar Water Complete Solutions;Cleansing Moist Micellar Water Complete Solutions;Rp39.000;04.07;-127;115;Yes (92);No (7);Maybe (28)
1639394132-1102;https://www.sociolla.com/177-cleanser?page=9;;https://www.sociolla.com/face-wash/11022-supreme-washing-cream;KOSE;Sekkisei Supreme Washing Cream;Sekkisei Supreme Washing Cream;Rp469.000;04.07;-6;6;Yes (5);No (0);Maybe (1)
1639393904-1066;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/face-wash/50474-bright-stuff-whip-face-wash;Emina;Bright Stuff Whip Face Wash;Bright Stuff Whip Face Wash;Rp20.000;04.07;-259;237;Yes (168);No (29);Maybe (62)
1639393850-1058;https://www.sociolla.com/177-cleanser?page=12;;https://www.sociolla.com/cleansing-wipes/24048-rose-petal-toning-towelettes;Thayers;Rose Petal Toning Towelettes;Rose Petal Toning Towelettes;Rp225.000;02.05;-1;0;Yes (0);No (1);Maybe (0)
1639393898-1065;https://www.sociolla.com/177-cleanser?page=11;;https://www.sociolla.com/cleansing-oil/9658-gentle-black-deep-cleansing-oil;Dear Klairs;Gentle Black Deep Cleansing Oil;Gentle Black Deep Cleansing Oil;Rp 330.000Rp 264.000;04.04;-122;110;Yes (75);No (16);Maybe (31)
1639392411-822;https://www.sociolla.com/177-cleanser?page=27;;https://www.sociolla.com/face-wash/11008-white-powder-wash;KOSE;Sekkisei White Powder Wash;Sekkisei White Powder Wash;Rp449.000;04.07;-7;7;Yes (5);No (1);Maybe (1)
1639393185-949;https://www.sociolla.com/177-cleanser?page=19;;https://www.sociolla.com/cleansing-gel/10510-atoderm-gel-douche;Bioderma;Atoderm Gel Douche;Atoderm Gel Douche;Rp 99.000 - Rp 299.000Rp 79.200 - Rp 239.200;04.05;-330;319;Yes (182);No (24);Maybe (124)
1639394785-1203;https://www.sociolla.com/177-cleanser?page=1;;https://www.sociolla.com/cleansing-oil/16203-hydrating-cleansing-oil;Nivea;Hydrating Cleansing Oil;Hydrating Cleansing Oil;Rp 92.000Rp 71.760;04.05;-557;497;Yes (340);No (69);Maybe (148)
