web-scraper-order;web-scraper-start-url;link;link-href;brand;product_name;category;price;rating;number_of_reviews;number_of_recommendations;repurchase_yes;repurchase_no;repurchase_maybe
1639397687-1435;https://www.sociolla.com/2303-mask?page=25;;https://www.sociolla.com/sheet-mask/53991-skinfusion-korean-yuzu-sheet-mask;Olay;Skinfusion Korean Yuzu Sheet Mask;Skinfusion Korean Yuzu Sheet Mask;Rp39.900;null;null;null;null;null;null
1639397571-1419;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/sheet-mask/58921-rose-essence-brightening-mask;null;;null;null;null;null;null;null;null;null
1639397728-1441;https://www.sociolla.com/2303-mask?page=25;;https://www.sociolla.com/clay-mask/50469-clay-mask-brightening;Emina;Clay Mask Brightening;Clay Mask Brightening;Rp39.500;04.06;-66;56;Yes (47);No (5);Maybe (14)
1639396672-1283;https://www.sociolla.com/2303-mask?page=35;;https://www.sociolla.com/lip-mask/54548-choosy-lip-pack-20p-box-peach-moisturizing-and-brightening;CHOOSY;CHOOSY Lip Pack 20 Pack Box Peach (Moisturizing & Brightening);CHOOSY Lip Pack 20 Pack Box Peach (Moisturizing & Brightening);Rp 299.000Rp 254.150;04.08;-3;3;Yes (2);No (0);Maybe (1)
1639399722-1752;https://www.sociolla.com/2303-mask?page=5;;https://www.sociolla.com/sheet-mask/57822-sheet-mask-hyaluronic-acid-melembabkan-wajah;Breylee;Sheet Mask Hyaluronic Acid - Melembabkan Wajah;Sheet Mask Hyaluronic Acid - Melembabkan Wajah;Rp 25.000Rp 7.500;04.05;-118;80;Yes (70);No (8);Maybe (40)
1639397753-1445;https://www.sociolla.com/2303-mask?page=25;;https://www.sociolla.com/sheet-mask/15257-dermask-ultra-jet-porecting-solution-1-sheet;Dr Jart;Dermask Ultra jet Porecting Solution (1 Sheet);Dermask Ultra jet Porecting Solution (1 Sheet);Rp 58.000Rp 52.200;04.06;-8;7;Yes (6);No (0);Maybe (2)
1639397121-1355;https://www.sociolla.com/2303-mask?page=30;;https://www.sociolla.com/clay-mask/54993-lng-mini-pore-waterclay-mask-70ml-ol21;Laneige;LNG Mini Pore Waterclay Mask 70ml (OL21);LNG Mini Pore Waterclay Mask 70ml (OL21);Rp 442.500Rp 288.000;05.00;-1;1;Yes (1);No (0);Maybe (0)
1639397541-1416;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/wash-off-mask/13685-gel-mask-keep-calm;Huxley;Gel Mask Keep Calm;Gel Mask Keep Calm;Rp 320.000Rp 192.000;04.05;-25;24;Yes (14);No (1);Maybe (10)
1639397971-1481;https://www.sociolla.com/2303-mask?page=22;;https://www.sociolla.com/sheet-mask/27632-comfort-me-barrier-hole-mask;Make P:rem;Comfort me. Barrier Hole Mask;Comfort me. Barrier Hole Mask;Rp 39.000Rp 33.150;04.07;-4;4;Yes (4);No (0);Maybe (0)
1639398217-1521;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/clay-mask/27021-sakura-white-clay-mask-skin-care;Garnier;Sakura White Clay Mask Skin Care;Sakura White Clay Mask Skin Care;Rp 17.000Rp 15.300;04.06;-819;780;Yes (598);No (50);Maybe (171)
1639396744-1294;https://www.sociolla.com/2303-mask?page=34;;https://www.sociolla.com/sheet-mask/53228-line-n-m-f-aquaring-ampoule-mask-ex;Mediheal;Line - N.M.F Aquaring Ampoule Mask EX;Line - N.M.F Aquaring Ampoule Mask EX;Rp 29.000Rp 24.650;04.08;-373;370;Yes (306);No (4);Maybe (63)
1639397455-1403;https://www.sociolla.com/2303-mask?page=27;;https://www.sociolla.com/clay-mask/9432-acne-care-masque-new-formula-charcoal-activated;Mineral Botanica;Acne Care Masque New Formula + Charcoal Activated;Acne Care Masque New Formula + Charcoal Activated;Rp 56.900Rp 42.675;04.00;-68;46;Yes (20);No (21);Maybe (27)
1639396938-1325;https://www.sociolla.com/2303-mask?page=32;;https://www.sociolla.com/wash-off-mask/55147-progloss-capsule-mask;VT Cosmetics;Progloss Capsule Mask;Progloss Capsule Mask;Rp 429.000Rp 334.620;null;null;null;null;null;null
1639398041-1493;https://www.sociolla.com/2303-mask?page=22;;https://www.sociolla.com/peel-off-mask/27731-peel-off-mask-tea-tree-oil;Philocaly Skin;Peel Off Mask Tea Tree Oil;Peel Off Mask Tea Tree Oil;Rp25.000;04.05;-100;85;Yes (73);No (4);Maybe (23)
1639399520-1720;https://www.sociolla.com/2303-mask?page=7;;https://www.sociolla.com/sheet-mask/10675-masquerade-face-mask;Emina;Masquerade Face Mask;Masquerade Face Mask;Rp 14.500Rp 13.050;04.06;(5,4k);5132;Yes (4,1k);No (282);Maybe (1,1k)
1639399257-1681;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/58007-soonhan-sheet-mask-cica;Soonhan;Soonhan Sheet Mask Cica;Soonhan Sheet Mask Cica;Rp 22.000Rp 12.100;04.07;-33;22;Yes (26);No (0);Maybe (7)
1639398158-1511;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/peel-off-mask/27734-peel-off-mask-lavender;Philocaly Skin;Peel Off Mask Lavender;Peel Off Mask Lavender;Rp25.000;04.05;-14;11;Yes (6);No (2);Maybe (6)
1639397874-1463;https://www.sociolla.com/2303-mask?page=23;;https://www.sociolla.com/clay-mask/23591-cleopatras-rose-facial-mask;Sensatia Botanicals;Cleopatra's Rose Facial Mask;Cleopatra's Rose Facial Mask;Rp 120.000Rp 96.000;04.00;-1;1;Yes (0);No (0);Maybe (1)
1639399082-1654;https://www.sociolla.com/2303-mask?page=12;;https://www.sociolla.com/sheet-mask/59088-firm-pore-expert-5x-serum-mask-6-pcs;Rojukiss;Firm Pore Expert 5x Serum Mask (6 pcs);Firm Pore Expert 5x Serum Mask (6 pcs);Rp 126.000Rp 69.300;null;null;null;null;null;null
1639398366-1543;https://www.sociolla.com/2303-mask?page=18;;https://www.sociolla.com/wash-off-mask/53928-glass-skin-glow;Teddy Clubs;Glass Skin Glow;Glass Skin Glow;Rp35.000;04.05;-101;81;Yes (57);No (10);Maybe (34)
1639399132-1661;https://www.sociolla.com/2303-mask?page=11;;https://www.sociolla.com/sheet-mask/23744-tea-tree-soothing-mask;Huangjisoo;Broccoli Plumping Mask;Broccoli Plumping Mask;Rp 79.000Rp 51.350;04.04;-4;4;Yes (4);No (0);Maybe (0)
1639398024-1490;https://www.sociolla.com/2303-mask?page=22;;https://www.sociolla.com/sleeping-mask/60940-electrolyte-sleeping-mask;Rose All Day;Electrolyte Sleeping Mask;Electrolyte Sleeping Mask;Rp 199.000Rp 139.300;04.07;-7;3;Yes (5);No (1);Maybe (1)
1639399704-1749;https://www.sociolla.com/2303-mask?page=5;;https://www.sociolla.com/sheet-mask/10566-airy-fit-sheet-mask-honey;Missha;Airy Fit Sheet Mask Honey;Airy Fit Sheet Mask Honey;Rp 34.500Rp 13.800;04.05;-880;829;Yes (647);No (46);Maybe (187)
1639396352-1232;https://www.sociolla.com/2303-mask?page=38;;https://www.sociolla.com/sheet-mask/12316-mask-oil-and-extract;Huxley;Mask Oil and Extract;Mask Oil and Extract;Rp 84.000 - Rp 250.000Rp 50.400 - Rp 150.000;04.04;-17;17;Yes (12);No (3);Maybe (2)
1639396273-1219;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/sleeping-mask/15258-dermask-intra-jet-firming-sleeping-mask;Dr Jart;Dermask Intra Jet Firming Sleeping Mask;Dermask Intra Jet Firming Sleeping Mask;Rp 340.000Rp 306.000;04.03;-3;3;Yes (2);No (0);Maybe (1)
1639396239-1213;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/sheet-mask/55871-skin-clinic-mask_vita-c-brightening-20ml;Innisfree;Skin Clinic Mask_vita C (Brightening);Skin Clinic Mask_vita C (Brightening);Rp33.000;04.05;-1;1;Yes (1);No (0);Maybe (0)
1639398047-1494;https://www.sociolla.com/2303-mask?page=22;;https://www.sociolla.com/sheet-mask/53091-face-mask-murumuru;Love Beauty And Planet;Face Mask Murumuru;Face Mask Murumuru;Rp 25.000Rp 22.500;04.06;-50;47;Yes (39);No (0);Maybe (11)
1639398111-1504;https://www.sociolla.com/2303-mask?page=21;;https://www.sociolla.com/sleeping-mask/16425-propolis-vitamin-sleeping-mask;iUNIK;Propolis Vitamin Sleeping Mask;Propolis Vitamin Sleeping Mask;Rp228.000;04.05;-14;11;Yes (10);No (1);Maybe (3)
1639399507-1718;https://www.sociolla.com/2303-mask?page=7;;https://www.sociolla.com/sheet-mask/13247-ice-bear-cica-mask;SNP;Ice Bear Cica Mask;Ice Bear Cica Mask;Rp 28.500Rp 22.800;04.06;-74;68;Yes (56);No (4);Maybe (14)
1639398180-1515;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/sheet-mask/50669-mascure-calming-solution-sheet-mask-guaiazulene;Missha;Mascure Calming Solution Sheet Mask [Guaiazulene];Mascure Calming Solution Sheet Mask [Guaiazulene];Rp 79.900Rp 35.955;04.03;-6;5;Yes (2);No (0);Maybe (4)
1639398402-1549;https://www.sociolla.com/2303-mask?page=18;;https://www.sociolla.com/sheet-mask/27581-milk-jelly-mask;Momopuri;Milk Jelly Mask;Milk Jelly Mask;Rp 29.900 - Rp 119.600Rp 22.425 - Rp 83.720;04.07;-48;42;Yes (41);No (2);Maybe (5)
1639396799-1303;https://www.sociolla.com/2303-mask?page=34;;https://www.sociolla.com/sheet-mask/14800-my-orchard-squeeze-mask-shea-butter;Frudia;My Orchard Squeeze Mask Shea Butter;My Orchard Squeeze Mask Shea Butter;Rp22.000;03.07;-3;3;Yes (2);No (1);Maybe (0)
1639399333-1692;https://www.sociolla.com/2303-mask?page=9;;https://www.sociolla.com/wash-off-mask/16206-nature-daily-orange-pomelo-brightening-wash-off-capsule-mask;Wardah;Nature Daily Orange Pomelo Brightening Wash Off Capsule Mask;Nature Daily Orange Pomelo Brightening Wash Off Capsule Mask;Rp21.000;04.05;-215;197;Yes (140);No (17);Maybe (58)
1639399161-1666;https://www.sociolla.com/2303-mask?page=11;;https://www.sociolla.com/sheet-mask/14236-greenteatree-meshpeel-mask;Mediheal;Greenteatree Meshpeel Mask;Greenteatree Meshpeel Mask;Rp 79.000Rp 55.300;04.06;-69;64;Yes (48);No (6);Maybe (15)
1639399187-1670;https://www.sociolla.com/2303-mask?page=11;;https://www.sociolla.com/sheet-mask/12901-bright-stuff-essence-sheet-mask;Emina;Bright Stuff Essence Sheet Mask;Bright Stuff Essence Sheet Mask;Rp14.500;04.05;(1,6k);1492;Yes (1,1k);No (72);Maybe (362)
1639399244-1679;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/13610-snp-fresh-vita-c-jelly-mask;SNP;SNP Fresh Vita C Jelly Mask;SNP Fresh Vita C Jelly Mask;Rp 39.000Rp 29.250;04.06;-59;56;Yes (49);No (2);Maybe (8)
1639399407-1703;https://www.sociolla.com/2303-mask?page=8;;https://www.sociolla.com/sheet-mask/13211-meience-projelly-mask;Mediheal;Meience Projelly Mask;Meience Projelly Mask;Rp 21.500Rp 15.050;04.06;-672;625;Yes (513);No (37);Maybe (122)
1639398341-1540;https://www.sociolla.com/2303-mask?page=19;;https://www.sociolla.com/sheet-mask/59092-gluta-pore-expert-5x-serum-mask-6pcs;Rojukiss;Gluta Pore Expert 5x Serum Mask (6pcs);Gluta Pore Expert 5x Serum Mask (6pcs);Rp 126.000Rp 75.600;null;null;null;null;null;null
1639397318-1383;https://www.sociolla.com/2303-mask?page=28;;https://www.sociolla.com/skincare/27634-comfort-me-firming-hole-mask;Make P:rem;Comfort me. Firming Hole Mask;Comfort me. Firming Hole Mask;Rp 39.000Rp 33.150;04.07;-3;3;Yes (3);No (0);Maybe (0)
1639399827-1768;https://www.sociolla.com/2303-mask?page=3;;https://www.sociolla.com/sheet-mask/61376-miraculous-acne-solution-overnight-liquid-ampoule-sheet-mask;Avoskin;Miraculous Acne Solution Overnight Liquid Ampoule Sheet Mask;Miraculous Acne Solution Overnight Liquid Ampoule Sheet Mask;Rp 42.900Rp 40.755;04.09;-17;12;Yes (16);No (0);Maybe (1)
1639399251-1680;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/23764-blue-face-mask;LULULUN;Blue Face Mask (Deep Moisturizing);Blue Face Mask (Deep Moisturizing);Rp 89.000 - Rp 320.000Rp 62.300 - Rp 208.000;04.06;-132;117;Yes (94);No (9);Maybe (29)
1639397294-1380;https://www.sociolla.com/2303-mask?page=29;;https://www.sociolla.com/sheet-mask/56615-freshmix-mask-pack-of-10;Loreal Paris;Freshmix Mask Pack of 10;Freshmix Mask Pack of 10;Rp 290.000Rp 174.000;null;null;null;null;null;null
1639396568-1267;https://www.sociolla.com/2303-mask?page=36;;https://www.sociolla.com/sheet-mask/10044-starting-treatment-essential-mask;Secret Key;Starting Treatment Essential Mask;Starting Treatment Essential Mask;Rp 45.000Rp 31.500;04.05;-848;821;Yes (546);No (38);Maybe (264)
1639399663-1743;https://www.sociolla.com/2303-mask?page=6;;https://www.sociolla.com/sheet-mask/12296-aloe-soothing-mask-pack;Benton;Aloe Soothing Mask Pack;Aloe Soothing Mask Pack;Rp 40.000Rp 24.000;04.05;-136;128;Yes (91);No (7);Maybe (38)
1639397361-1388;https://www.sociolla.com/2303-mask?page=28;;https://www.sociolla.com/sheet-mask/57534-masquerade-7-days-sheet-mask;Emina;Masquerade 7 Days Sheet Mask;Masquerade 7 Days Sheet Mask;Rp101.500;04.08;-19;10;Yes (13);No (0);Maybe (6)
1639399205-1672;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/sheet-mask/50647-airy-fit-sheet-mask-shea-butter;Missha;Airy Fit Sheet Mask [Shea Butter];Airy Fit Sheet Mask [Shea Butter];Rp 34.500Rp 15.525;04.07;-30;26;Yes (23);No (0);Maybe (7)
1639396575-1268;https://www.sociolla.com/2303-mask?page=36;;https://www.sociolla.com/skincare/15259-dermask-water-jet-vital-hydra-sleeping-mask;Dr Jart;Dermask Water Jet Vital Hydra Sleeping Mask;Skincare;Rp 340.000Rp 306.000;05.00;-1;1;Yes (1);No (0);Maybe (0)
1639397469-1405;https://www.sociolla.com/2303-mask?page=27;;https://www.sociolla.com/wash-off-mask/10852-supermud-clearing-treatment-glam-to-go;Glamglow;Supermud Clearing Treatment Glam To Go;Supermud Clearing Treatment Glam To Go;Rp525.000;04.05;-16;16;Yes (12);No (2);Maybe (2)
1639397212-1368;https://www.sociolla.com/2303-mask?page=29;;https://www.sociolla.com/sheet-mask/15241-dermask-water-jet-vital-hydra-solution-1-sheet;Dr Jart;Dermask Water Jet Vital Hydra Solution (1 Sheet);Dermask Water Jet Vital Hydra Solution (1 Sheet);Rp 58.000Rp 52.200;04.08;-9;9;Yes (8);No (0);Maybe (1)
1639399774-1759;https://www.sociolla.com/2303-mask?page=4;;https://www.sociolla.com/sheet-mask/51816-airy-fit-sheet-mask-green-tea-duo;Missha;Airy Fit Sheet Mask Green Tea Duo;Airy Fit Sheet Mask Green Tea Duo;Rp 69.000Rp 34.500;null;null;null;null;null;null
1639398921-1628;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/23626-strawberry-milk-one-pack;A'pieu;Strawberry Milk One Pack Sheet Mask;Strawberry Milk One Pack Sheet Mask;Rp 15.900Rp 11.130;04.06;-280;247;Yes (181);No (18);Maybe (81)
1639397556-1418;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/sheet-mask/12323-acne-dressing-mask-pack;Pyunkang Yul;Acne Dressing Mask Pack;Acne Dressing Mask Pack;Rp 40.000Rp 24.000;04.03;-144;118;Yes (65);No (24);Maybe (55)
1639397494-1409;https://www.sociolla.com/2303-mask?page=27;;https://www.sociolla.com/sheet-mask/49601-shine-intensive-brightening-mask;Keep Cool;Shine Intensive Brightening Mask;Shine Intensive Brightening Mask;Rp 45.000Rp 27.000;04.04;-9;8;Yes (2);No (3);Maybe (4)
1639398838-1614;https://www.sociolla.com/2303-mask?page=14;;https://www.sociolla.com/skincare/11636-garnier-pack-of-10-complete-mask-set;Garnier;Garnier Pack of 10 Complete Mask set;Garnier Pack of 10 Complete Mask set;Rp 209.000Rp 119.130;null;null;null;null;null;null
1639397256-1375;https://www.sociolla.com/2303-mask?page=29;;https://www.sociolla.com/sheet-mask/27662-bio-treasure-imperial-peony-skin-soothing-mask;Bio-essence;Bio Treasure Imperial Peony Skin Soothing Mask;Skincare;Rp 44.500Rp 34.710;04.03;-2;2;Yes (2);No (0);Maybe (0)
1639398456-1557;https://www.sociolla.com/2303-mask?page=18;;https://www.sociolla.com/eye-mask/13145-pack-sheet-eyes;DHC;Pack Sheet Eyes;Pack Sheet Eyes;Rp 180.000Rp 117.000;04.02;-40;28;Yes (20);No (7);Maybe (13)
1639398248-1526;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/clay-mask/55565-rose-and-sea-buckthorn-pink-mask;Kleveru;Rose and Sea Buckthorn Pink Mask;Rose and Sea Buckthorn Pink Mask;Rp 123.200Rp 110.880;04.05;-74;56;Yes (44);No (10);Maybe (20)
1639397310-1382;https://www.sociolla.com/2303-mask?page=29;;https://www.sociolla.com/skincare/51175-pure-white-2in1-sheet-mask-soothe-skin;Pond's;Pure White 2in1 Sheet Mask - Soothe Skin;Pure White 2in1 Sheet Mask - Soothe Skin;Rp 25.000Rp 19.500;04.08;-16;16;Yes (14);No (0);Maybe (2)
1639398235-1524;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/eye-mask/27020-eye-serum-mask-orange;Garnier;Eye Serum Mask Orange;Eye Serum Mask Orange;Rp 17.000Rp 15.300;04.06;-959;937;Yes (740);No (22);Maybe (197)
1639399894-1778;https://www.sociolla.com/2303-mask?page=2;;https://www.sociolla.com/sheet-mask/9039-teatree-care-solution-essential-mask-ex;Mediheal;Teatree Care Solution Essential Mask EX;Teatree Care Solution Essential Mask EX;Rp 29.000Rp 20.300;04.06;(5,5k);5292;Yes (4,6k);No (232);Maybe (715)
1639398998-1640;https://www.sociolla.com/2303-mask?page=12;;https://www.sociolla.com/sheet-mask/15310-natural-essential-mask-aqua-lifting;AHC;Natural Essential Mask Aqua Lifting;Natural Essential Mask Aqua Lifting;Rp 36.000Rp 23.400;04.06;-76;68;Yes (61);No (3);Maybe (12)
1639396726-1291;https://www.sociolla.com/2303-mask?page=34;;https://www.sociolla.com/sheet-mask/12060-jeju-rest-green-tea-mask;SNP;Jeju Rest Green Tea Mask;Jeju Rest Green Tea Mask;Rp 16.500Rp 14.025;04.05;-263;246;Yes (186);No (22);Maybe (55)
1639397019-1338;https://www.sociolla.com/2303-mask?page=31;;https://www.sociolla.com/wash-off-mask/58174-petal-fresh-pure-papaya-facial-mask;Petal Fresh;Petal Fresh Pure Papaya Facial Mask;Petal Fresh Pure Papaya Facial Mask;Rp 141.900Rp 113.520;05.00;-1;0;Yes (1);No (0);Maybe (0)
1639399917-1781;https://www.sociolla.com/2303-mask?page=1;;https://www.sociolla.com/sheet-mask/9199-hdp-pore-stamping-black-mask-ex;Mediheal;H.D.P Pore-Stamping Black Mask EX;H.D.P Pore-Stamping Black Mask EX;Rp 29.000Rp 20.300;04.06;(2k);1939;Yes (1,6k);No (73);Maybe (303)
1639399693-1747;https://www.sociolla.com/2303-mask?page=5;;https://www.sociolla.com/sheet-mask/16801-pomegranate-vita-ade-mask;Mediheal;Pomegranate Vita Ade Mask;Pomegranate Vita Ade Mask;Rp 19.000Rp 13.300;04.07;-99;88;Yes (87);No (2);Maybe (10)
1639396882-1316;https://www.sociolla.com/2303-mask?page=33;;https://www.sociolla.com/clay-mask/24091-energizing-coffee-clay-mask;Skin Dewi;Energizing Coffee Clay Mask;Energizing Coffee Clay Mask;Rp748.000;04.00;-1;1;Yes (1);No (0);Maybe (0)
1639397030-1340;https://www.sociolla.com/2303-mask?page=31;;https://www.sociolla.com/sheet-mask/28002-magnemask-infusion-advanced-anti-aging;Olay;Magnemask Infusion Advanced Anti Aging;Magnemask Infusion Advanced Anti Aging;Rp39.900;04.09;-2;2;Yes (1);No (0);Maybe (1)
1639397379-1391;https://www.sociolla.com/2303-mask?page=28;;https://www.sociolla.com/clay-mask/23592-green-tea-and-tamarind-facial-mask;Sensatia Botanicals;Green Tea & Tamarind Facial Mask;Green Tea & Tamarind Facial Mask;Rp 120.000Rp 96.000;04.03;-1;0;Yes (0);No (1);Maybe (0)
1639397600-1422;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/sheet-mask/15481-youth-mask-skin-plumping-pack-of-5;null;;null;null;null;null;null;null;null;null
1639396920-1322;https://www.sociolla.com/2303-mask?page=32;;https://www.sociolla.com/wash-off-mask/58178-petal-fresh-pure-tea-tree-facial-mask;Petal Fresh;Petal Fresh Pure Tea Tree Facial Mask;Petal Fresh Pure Tea Tree Facial Mask;Rp 141.900Rp 113.520;null;null;null;null;null;null
1639399444-1709;https://www.sociolla.com/2303-mask?page=8;;https://www.sociolla.com/clay-mask/62111-butter-clay-mask-disney-alice-in-wonderland-edition;Jacquelle;Butter Clay Mask Disney Alice in Wonderland Edition;Butter Clay Mask Disney Alice in Wonderland Edition;Rp179.000;null;null;null;null;null;null
1639397646-1429;https://www.sociolla.com/2303-mask?page=26;;https://www.sociolla.com/sheet-mask/54517-sakura-white-water-glow-mask-pack-of-10;Garnier;Sakura White Water Glow Mask Pack of 10;Sakura White Water Glow Mask Pack of 10;Rp 275.000Rp 156.750;null;null;null;null;null;null
1639399469-1713;https://www.sociolla.com/2303-mask?page=8;;https://www.sociolla.com/sheet-mask/15684-7days-plus-mask-bamboo-water;Ariul;7Days Plus Mask -  Bamboo Water;7Days Plus Mask -  Bamboo Water;Rp 34.900Rp 24.430;04.06;-101;98;Yes (87);No (2);Maybe (12)
1639398909-1626;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/59800-calming-mask-pack;Pyunkang Yul;Calming Mask Pack;Skincare;Rp 40.000Rp 24.000;04.08;-6;2;Yes (5);No (0);Maybe (1)
1639396222-1210;https://www.sociolla.com/2303-mask?page=39;;https://www.sociolla.com/sheet-mask/11885-natural-skin-fit-mask-sheet;the saem;Natural Skin Fit Mask Sheet;Natural Skin Fit Mask Sheet;Rp29.000;04.05;-38;36;Yes (29);No (0);Maybe (9)
1639399561-1727;https://www.sociolla.com/2303-mask?page=7;;https://www.sociolla.com/sheet-mask/12830-r-na-proatin-mask;Mediheal;R:NA Proatin Mask;R:NA Proatin Mask;Rp 29.000Rp 20.300;04.06;-227;206;Yes (183);No (12);Maybe (32)
1639399710-1750;https://www.sociolla.com/2303-mask?page=5;;https://www.sociolla.com/sheet-mask/26133-vital-firming-mask;Mediheal;Vital Firming Mask;Vital Firming Mask;Rp 15.500Rp 11.625;04.07;-315;279;Yes (252);No (8);Maybe (55)
1639398296-1533;https://www.sociolla.com/2303-mask?page=19;;https://www.sociolla.com/wash-off-mask/4607-green-tea-latte-face-mask;Emina;Green Tea Latte Face Mask;Green Tea Latte Face Mask;Rp31.000;04.00;(1,5k);1078;Yes (497);No (515);Maybe (479)
1639399225-1676;https://www.sociolla.com/2303-mask?page=10;;https://www.sociolla.com/wash-off-mask/9659-gentle-black-sugar-facial-polish;Dear Klairs;Gentle Black Sugar Facial Polish;Gentle Black Sugar Facial Polish;Rp335.000;04.04;-39;37;Yes (23);No (1);Maybe (15)
1639397110-1353;https://www.sociolla.com/2303-mask?page=30;;https://www.sociolla.com/wash-off-mask/8067-clay-face-and-body-mask;Utama Spice;Clay Face and Body Mask;Clay Face and Body Mask;Rp 107.000Rp 64.200;04.02;-145;125;Yes (70);No (21);Maybe (54)
1639399943-1785;https://www.sociolla.com/2303-mask?page=1;;https://www.sociolla.com/sheet-mask/10565-airy-fit-sheet-mask-rice;Missha;Airy Fit Sheet Mask Rice;Airy Fit Sheet Mask Rice;Rp 34.500Rp 13.800;04.05;(1,1k);998;Yes (788);No (55);Maybe (233)
1639396888-1317;https://www.sociolla.com/2303-mask?page=33;;https://www.sociolla.com/clay-mask/4032-gravitymud-firming-treatment;Glamglow;Gravitymud Firming Treatment;Gravitymud Firming Treatment;Rp1.095.000;04.04;-8;7;Yes (2);No (2);Maybe (4)
1639398075-1498;https://www.sociolla.com/2303-mask?page=21;;https://www.sociolla.com/clay-mask/16562-strawberry-clay-mask;Everwhite;Strawberry Clay Mask;Strawberry Clay Mask;Rp 106.700Rp 85.360;04.04;-314;284;Yes (162);No (38);Maybe (114)
1639397441-1401;https://www.sociolla.com/2303-mask?page=27;;https://www.sociolla.com/sheet-mask/16826-hydrating-argan-sheet-mask-8-sheets;Sensatia Botanicals;Hydrating Argan Sheet Mask - 8 sheets;Hydrating Argan Sheet Mask - 8 sheets;Rp 180.000Rp 144.000;04.07;-4;4;Yes (3);No (0);Maybe (1)
1639398504-1563;https://www.sociolla.com/2303-mask?page=17;;https://www.sociolla.com/sheet-mask/52040-full-fit-propolis-nourishing-magnet-sheet-mask;COSRX;Full Fit Propolis Nourishing Magnet Sheet Mask;Skincare;Rp 54.900Rp 43.920;null;null;null;Yes (12);No (0);Maybe (2)
1639397428-1399;https://www.sociolla.com/2303-mask?page=27;;https://www.sociolla.com/sheet-mask/28001-magnemask-infusion-advance-whitening-sheet-mask;Olay;Magnemask Infusion Advance Whitening Sheet Mask;Magnemask Infusion Advance Whitening Sheet Mask;Rp39.900;04.03;-4;2;Yes (1);No (0);Maybe (3)
1639397225-1370;https://www.sociolla.com/2303-mask?page=29;;https://www.sociolla.com/wash-off-mask/23780-avocado-honey-face-mask;Emina;Avocado Honey Face Mask;Avocado Honey Face Mask;Rp39.500;04.05;-57;53;Yes (29);No (7);Maybe (21)
1639398629-1581;https://www.sociolla.com/2303-mask?page=16;;https://www.sociolla.com/sheet-mask/23742-red-fruits-brightening-mask;Huangjisoo;Red fruits brightening mask;Red fruits brightening mask;Rp 79.000Rp 51.350;04.08;-13;11;Yes (12);No (0);Maybe (1)
1639399491-1716;https://www.sociolla.com/2303-mask?page=8;;https://www.sociolla.com/sheet-mask/13244-ice-bear-hyaluronic-mask;SNP;Ice Bear Hyaluronic Mask;Ice Bear Hyaluronic Mask;Rp 28.500Rp 22.800;04.05;-56;54;Yes (48);No (1);Maybe (7)
1639396834-1308;https://www.sociolla.com/2303-mask?page=33;;https://www.sociolla.com/peel-off-mask/12796-waso-purifying-peel-off-mask;Shiseido;WASO Purifying Peel off Mask;WASO Purifying Peel off Mask;Rp410.000;04.08;-1;1;Yes (1);No (0);Maybe (0)
1639398199-1518;https://www.sociolla.com/2303-mask?page=20;;https://www.sociolla.com/sheet-mask/56114-pack-of-5-circle-point-blackchip-mask-for-anti-aging;Mediheal;Pack of 5 Circle Point Blackchip Mask for Anti Aging;Pack of 5 Circle Point Blackchip Mask for Anti Aging;Rp 245.000Rp 147.000;null;null;null;null;null;null
1639398950-1633;https://www.sociolla.com/2303-mask?page=13;;https://www.sociolla.com/sheet-mask/15300-premium-vital-c-complex-cellulose-mask;AHC;Premium Vital C Complex Cellulose Mask;Premium Vital C Complex Cellulose Mask;Rp 59.000Rp 38.350;04.07;-43;41;Yes (27);No (1);Maybe (15)
1639397399-1395;https://www.sociolla.com/2303-mask?page=28;;https://www.sociolla.com/wash-off-mask/60543-jelly-petal-mask-rawberry;Raecca Beauty Care;Jelly Petal Mask - Rawberry;Jelly Petal Mask - Rawberry;Rp49.000;04.03;-2;2;Yes (1);No (0);Maybe (1)
1639399543-1724;https://www.sociolla.com/2303-mask?page=7;;https://www.sociolla.com/sheet-mask/27155-airy-fit-sheet-mask-pearl;Missha;Airy Fit Sheet Mask Pearl;Airy Fit Sheet Mask Pearl;Rp 34.500Rp 15.525;04.06;-245;217;Yes (189);No (13);Maybe (43)
